source,id,name,date,latitude,longitude,altitude_m,mass_g,diameter_m,velocity_km_s,miss_distance_km,recclass,orbital_inclination_deg,eccentricity,epoch,x,y,z,vx,vy,vz,energy,impact_e
neo,2088213,88213 (2001 AF2),1902-12-25,N/A,N/A,N/A,N/A,546.440,30.4889549951,58264250.58925807,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2088254,88254 (2001 FM129),1900-09-28,N/A,N/A,N/A,N/A,1200.999,20.6448873546,74168761.617076157,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2088263,88263 (2001 KQ1),1915-08-08,N/A,N/A,N/A,N/A,3129.988,21.5333840571,9149725.135612237,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2088264,88264 (2001 KN20),1916-07-15,N/A,N/A,N/A,N/A,1704.287,8.4071929474,29810303.467172492,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2088710,88710 (2001 SL9),1907-02-21,N/A,N/A,N/A,N/A,1310.819,14.9545366372,18719701.146180806,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2088959,88959 (2001 TZ44),1900-05-12,N/A,N/A,N/A,N/A,1391.690,35.8118050954,37058416.280585458,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2089136,89136 (2001 US16),1903-04-01,N/A,N/A,N/A,N/A,378.044,14.0839238282,49892993.454805597,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2089355,89355 (2001 VS78),2066-05-11,N/A,N/A,N/A,N/A,2989.115,12.0636143422,10552090.918968918,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2089830,89830 (2002 CE),1950-10-04,N/A,N/A,N/A,N/A,4280.974,26.0145880249,27995694.408845904,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2089958,89958 (2002 LY45),1910-03-06,N/A,N/A,N/A,N/A,1547.186,40.2956796012,13394641.590167417,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2089959,89959 (2002 NT7),N/A,N/A,N/A,N/A,N/A,2106.409,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2090075,90075 (2002 VU94),1906-07-14,N/A,N/A,N/A,N/A,3610.294,3.5538629404,276215778.803968742,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2090147,90147 (2002 YK14),1900-07-13,N/A,N/A,N/A,N/A,936.575,13.9942902713,73788882.973613104,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2090367,90367 (2003 LC5),1900-07-12,N/A,N/A,N/A,N/A,1120.837,16.5000531305,24634321.105772568,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2090373,90373 (2003 SZ219),1985-01-03,N/A,N/A,N/A,N/A,747.382,6.4930084166,12328894.366538243,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2090403,90403 (2003 YE45),1901-07-29,N/A,N/A,N/A,N/A,1195.481,17.7051927601,39073880.70501907,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2090416,90416 (2003 YK118),1909-06-09,N/A,N/A,N/A,N/A,727.014,11.7702764237,19889162.972383771,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2096189,96189 Pygmalion (1991 NT3),1930-01-26,N/A,N/A,N/A,N/A,2175.417,11.0571097562,4777887.095548249,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2096315,96315 (1997 AP10),1907-10-19,N/A,N/A,N/A,N/A,1680.903,17.5574337402,23892917.248487199,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2096536,96536 (1998 SO10),1905-03-04,N/A,N/A,N/A,N/A,3495.768,12.6769214139,246242343.063261397,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2096590,96590 (1998 XB),1904-02-15,N/A,N/A,N/A,N/A,2385.298,11.4829392105,15731167.443033626,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2096631,96631 (1999 FP59),1924-03-21,N/A,N/A,N/A,N/A,998.947,4.446445014,6484159.246394212,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2096744,96744 (1999 OW3),1932-07-08,N/A,N/A,N/A,N/A,4759.295,42.501835912,13794614.922638859,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2097725,97725 (2000 GB147),N/A,N/A,N/A,N/A,N/A,761.277,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2098943,98943 Torifune (2001 CC21),1901-09-13,N/A,N/A,N/A,N/A,779.009,1.9999475006,12513131.563497595,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2099248,99248 (2001 KY66),1917-07-18,N/A,N/A,N/A,N/A,2116.131,11.8869845877,6358273.626135154,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2099799,99799 (2002 LJ3),1919-09-07,N/A,N/A,N/A,N/A,850.242,3.7726399191,28821723.866337537,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2099907,99907 (1989 VA),1900-10-23,N/A,N/A,N/A,N/A,1115.688,22.4893102901,37206818.20537353,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2099935,99935 (2002 AV4),1918-07-15,N/A,N/A,N/A,N/A,2532.460,18.2883174747,11144334.255627232,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2099942,99942 Apophis (2004 MN4),1905-12-26,N/A,N/A,N/A,N/A,653.947,14.1571758266,41319790.580251031,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2100004,100004 (1983 VA),1901-04-26,N/A,N/A,N/A,N/A,2185.459,9.8681792279,274316950.228854005,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2100085,100085 (1992 UY4),1906-10-07,N/A,N/A,N/A,N/A,1136.430,11.0779822362,13893166.917678737,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2100756,100756 (1998 FM5),1914-11-21,N/A,N/A,N/A,N/A,2320.292,3.2532921791,272402648.53660815,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2100926,100926 (1998 MQ),1929-10-30,N/A,N/A,N/A,N/A,2030.218,15.8391182852,23887511.155460074,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2101869,101869 (1999 MM),1902-07-10,N/A,N/A,N/A,N/A,546.440,12.698975863,14311663.80248868,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2101873,101873 (1999 NC5),N/A,N/A,N/A,N/A,N/A,2267.476,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2101955,101955 Bennu (1999 RQ36),1900-06-15,N/A,N/A,N/A,N/A,390.429,6.4861433212,54606987.210318124,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2102873,102873 (1999 WK11),1952-07-02,N/A,N/A,N/A,N/A,1280.981,6.1233868561,22187561.743629874,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2103067,103067 (1999 XA143),N/A,N/A,N/A,N/A,N/A,1877.339,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2105140,105140 (2000 NL10),1913-08-27,N/A,N/A,N/A,N/A,3058.740,56.6743661705,4923607.224200192,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2105141,105141 (2000 NF11),1973-06-27,N/A,N/A,N/A,N/A,653.947,8.1036739647,12820670.631023874,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2106538,106538 (2000 WK63),1904-09-07,N/A,N/A,N/A,N/A,2374.338,7.4348882223,141142610.250711091,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2106589,106589 (2000 WN107),1913-04-08,N/A,N/A,N/A,N/A,2688.702,14.3169537381,28884321.120347153,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2108519,108519 (2001 LF),1938-06-14,N/A,N/A,N/A,N/A,1110.562,8.7429847974,24174055.3736746,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2108906,108906 (2001 PL9),1902-05-13,N/A,N/A,N/A,N/A,1131.208,19.2541697685,58988364.253844153,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2111253,111253 (2001 XU10),1903-08-08,N/A,N/A,N/A,N/A,3833.034,24.3059871032,16202723.326380494,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2112221,112221 (2002 KH4),1928-11-07,N/A,N/A,N/A,N/A,3384.875,13.6497318278,296824621.300232648,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2112985,112985 (2002 RS28),1966-04-21,N/A,N/A,N/A,N/A,2867.759,23.6326260521,13049267.859977521,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2115052,115052 (2003 RD6),N/A,N/A,N/A,N/A,N/A,1385.296,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2136564,136564 (1977 VA),1921-10-23,N/A,N/A,N/A,N/A,599.160,7.4340652624,48133870.88973285,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2136582,136582 (1992 BA),2058-03-10,N/A,N/A,N/A,N/A,454.509,4.9778371951,11624944.879171164,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2136617,136617 (1994 CC),1921-08-13,N/A,N/A,N/A,N/A,1095.324,7.9224150739,10063643.64092461,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2136618,136618 (1994 CN2),1929-11-02,N/A,N/A,N/A,N/A,1826.176,8.7726812533,12929016.140382024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2136635,136635 (1994 VA1),N/A,N/A,N/A,N/A,N/A,644.975,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2136745,136745 (1995 WL8),N/A,N/A,N/A,N/A,N/A,1141.675,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2136770,136770 (1996 PC1),1961-09-15,N/A,N/A,N/A,N/A,332.309,14.8689349125,67882148.332708829,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2136773,136773 (1996 TR6),1987-12-11,N/A,N/A,N/A,N/A,815.723,9.4880943305,5614001.349370831,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2136793,136793 (1997 AQ18),1900-12-14,N/A,N/A,N/A,N/A,919.481,17.6757700656,29781920.158578883,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2136795,136795 Tatsunokingo (1997 BQ),1907-03-28,N/A,N/A,N/A,N/A,1026.934,9.9480568539,23124751.349524346,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2136818,136818 Selqet (1997 MW1),1900-08-26,N/A,N/A,N/A,N/A,687.927,17.4892991202,50708087.726874266,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2136839,136839 (1997 WT22),1922-01-10,N/A,N/A,N/A,N/A,730.369,8.9539084201,28365245.967267756,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2136849,136849 (1998 CS1),1900-03-07,N/A,N/A,N/A,N/A,1240.345,17.8169023104,14456757.998692756,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2136874,136874 (1998 FH74),1911-01-09,N/A,N/A,N/A,N/A,3044.687,8.7019633111,213259195.617422878,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2136897,136897 (1998 HJ41),N/A,N/A,N/A,N/A,N/A,834.723,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2136900,136900 (1998 HL49),1905-10-31,N/A,N/A,N/A,N/A,1430.680,15.0336201044,41777200.219734533,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2136923,136923 (1998 JH2),1949-06-11,N/A,N/A,N/A,N/A,2352.570,8.50578384,8467466.591405808,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2136993,136993 (1998 ST49),1984-09-23,N/A,N/A,N/A,N/A,1157.558,26.4026876962,63709440.077240989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2137032,137032 (1998 UO1),1916-01-07,N/A,N/A,N/A,N/A,2002.362,35.6697024112,15154569.784649475,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2137044,137044 (1998 UC50),1910-02-06,N/A,N/A,N/A,N/A,1877.339,10.9644342902,13684202.105355392,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2137052,137052 Tjelvar (1998 VO33),1902-07-17,N/A,N/A,N/A,N/A,1680.903,47.4498101156,8413231.76857047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2137062,137062 (1998 WM),1911-05-07,N/A,N/A,N/A,N/A,1903.455,15.0737427226,25204163.223543259,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2137064,137064 (1998 WP5),1903-12-17,N/A,N/A,N/A,N/A,733.741,11.0216821486,61537135.824719612,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2137078,137078 (1998 XZ4),1912-03-30,N/A,N/A,N/A,N/A,2320.292,21.6300838173,11782625.64176556,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2137084,137084 (1998 XS16),1903-06-27,N/A,N/A,N/A,N/A,2175.417,24.23558594,60734394.925881507,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2137099,137099 (1998 YW3),1900-04-30,N/A,N/A,N/A,N/A,945.241,21.2789450503,66014255.983758825,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2137108,137108 (1999 AN10),1911-07-21,N/A,N/A,N/A,N/A,1055.705,20.0566492245,64353319.646933806,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2137120,137120 (1999 BJ8),1910-02-15,N/A,N/A,N/A,N/A,945.241,14.4279405097,7984596.830587858,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2137125,137125 (1999 CT3),1909-07-16,N/A,N/A,N/A,N/A,743.948,15.3725302391,14692442.44169744,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2137126,137126 (1999 CF9),1921-06-01,N/A,N/A,N/A,N/A,1050.855,12.077915027,13110693.672906315,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2137158,137158 (1999 FB),1913-03-02,N/A,N/A,N/A,N/A,1120.837,22.5499863605,19951927.357133751,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2137170,137170 (1999 HF1),1912-04-09,N/A,N/A,N/A,N/A,5029.706,23.1823499959,21840786.954588493,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2137175,137175 (1999 JA11),1902-09-02,N/A,N/A,N/A,N/A,927.989,9.7960635935,21916248.787670037,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2137199,137199 (1999 KX4),1925-01-27,N/A,N/A,N/A,N/A,1752.034,9.6367043744,28848366.78323114,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2137427,137427 (1999 TF211),1903-08-05,N/A,N/A,N/A,N/A,3780.442,8.6529933107,199210175.484568813,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2137671,137671 (1999 XP35),1901-12-16,N/A,N/A,N/A,N/A,771.867,11.012183845,29405610.516379781,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2137799,137799 (1999 YB),1900-07-21,N/A,N/A,N/A,N/A,750.832,2.9992127862,47540369.31530954,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2137802,137802 (1999 YT),1947-12-19,N/A,N/A,N/A,N/A,1768.246,14.3392718342,9480807.990718051,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2137805,137805 (1999 YK5),1903-01-04,N/A,N/A,N/A,N/A,1947.792,34.0677875233,7097849.71160465,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2137911,137911 (2000 AB246),1921-02-16,N/A,N/A,N/A,N/A,1212.112,1.2802848274,296773662.236916487,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2137924,137924 (2000 BD19),1901-02-14,N/A,N/A,N/A,N/A,1360.012,29.2210750493,22091912.605498624,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2137925,137925 (2000 BJ19),1914-02-01,N/A,N/A,N/A,N/A,2627.499,42.0443044462,12473002.593100723,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2138013,138013 (2000 CN101),1901-08-28,N/A,N/A,N/A,N/A,4892.633,18.6096742695,22174147.437265057,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2138095,138095 (2000 DK79),1923-11-11,N/A,N/A,N/A,N/A,2751.330,33.2151049024,25034659.367288088,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2138127,138127 (2000 EE14),1901-03-14,N/A,N/A,N/A,N/A,1627.581,23.9884954141,67343428.151898689,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2138155,138155 (2000 ES70),1910-02-28,N/A,N/A,N/A,N/A,1547.186,12.7539096282,70049260.147881015,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2138175,138175 (2000 EE104),1909-04-06,N/A,N/A,N/A,N/A,343.196,13.2537570443,17806946.362699163,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2138205,138205 (2000 EZ148),1919-09-09,N/A,N/A,N/A,N/A,4222.237,5.3575860736,231486066.312847737,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2138258,138258 (2000 GD2),1901-03-17,N/A,N/A,N/A,N/A,687.927,24.8721244101,50048913.061515631,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2138325,138325 (2000 GO82),1924-03-20,N/A,N/A,N/A,N/A,1984.004,35.1901539699,11284414.185545287,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2138359,138359 (2000 GX127),1901-01-08,N/A,N/A,N/A,N/A,1095.324,13.7872297786,48681729.196592792,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2138404,138404 (2000 HA24),1903-09-25,N/A,N/A,N/A,N/A,569.564,9.9343615694,6919727.028385808,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2138524,138524 (2000 OJ8),1922-11-11,N/A,N/A,N/A,N/A,1826.176,2.8108171976,294878853.341608863,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2138727,138727 (2000 SU180),1901-10-25,N/A,N/A,N/A,N/A,582.831,3.6755396341,281316063.551084215,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2138815,138815 (2000 TQ64),1900-05-17,N/A,N/A,N/A,N/A,1060.578,3.8928059834,46217398.60719223,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2138846,138846 (2000 VJ61),1946-05-30,N/A,N/A,N/A,N/A,2603.410,15.6368227189,29343127.62994178,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2138847,138847 (2000 VE62),1915-04-21,N/A,N/A,N/A,N/A,1657.840,11.8216445032,29384981.987372297,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2138852,138852 (2000 WN10),1912-02-19,N/A,N/A,N/A,N/A,374.578,12.9217863147,6727587.084587114,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2138859,138859 (2000 WN63),1932-05-15,N/A,N/A,N/A,N/A,687.927,9.9223872964,9179523.894372425,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2138877,138877 (2000 XG47),1954-05-03,N/A,N/A,N/A,N/A,1894.709,18.9087876652,24324976.017960714,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2138883,138883 (2000 YL29),1929-09-14,N/A,N/A,N/A,N/A,1834.605,13.7226561643,21207417.443091674,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2138893,138893 (2000 YH66),1902-01-16,N/A,N/A,N/A,N/A,989.789,24.3945744692,25436381.513819617,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2138911,138911 (2001 AE2),N/A,N/A,N/A,N/A,N/A,556.599,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2138925,138925 (2001 AU43),N/A,N/A,N/A,N/A,N/A,2764.029,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2138937,138937 (2001 BK16),1923-04-17,N/A,N/A,N/A,N/A,1184.521,24.677399219,16608523.361250353,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2138947,138947 (2001 BA40),1904-04-15,N/A,N/A,N/A,N/A,740.530,9.6540704635,31724615.122636489,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2138971,138971 (2001 CB21),1901-03-08,N/A,N/A,N/A,N/A,850.242,9.1385705188,12861412.668451793,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2139047,139047 (2001 EB16),1935-02-17,N/A,N/A,N/A,N/A,1417.564,25.1157141932,24331997.124712998,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2139056,139056 (2001 FY),1900-05-20,N/A,N/A,N/A,N/A,627.397,1.5785500345,46579200.711712129,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2139211,139211 (2001 GN2),1925-03-06,N/A,N/A,N/A,N/A,1217.706,16.4307357907,19354212.358701891,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2139289,139289 (2001 KR1),1905-05-26,N/A,N/A,N/A,N/A,1184.521,41.9982433988,20726001.923167994,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2139345,139345 (2001 KA67),1904-04-13,N/A,N/A,N/A,N/A,1929.935,15.6594580308,70130244.146977017,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2139359,139359 (2001 ME1),1915-10-14,N/A,N/A,N/A,N/A,2135.712,19.1640677632,3881303.602457014,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2139622,139622 (2001 QQ142),1901-08-11,N/A,N/A,N/A,N/A,874.063,6.5140438141,72768599.410344576,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2140039,140039 (2001 SO73),1905-02-26,N/A,N/A,N/A,N/A,1041.220,16.7082683103,12381893.46608802,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2140158,140158 (2001 SX169),1900-07-06,N/A,N/A,N/A,N/A,866.049,13.3018130786,8272474.968129813,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2140288,140288 (2001 SN289),1927-03-14,N/A,N/A,N/A,N/A,1929.935,31.9120452626,12788940.459043477,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2140333,140333 (2001 TD2),1900-09-08,N/A,N/A,N/A,N/A,610.299,21.1617294109,39271503.665069643,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2140928,140928 (2001 VG75),N/A,N/A,N/A,N/A,N/A,945.241,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
